document_id,name,identifiers,location,site_type,date,nfix_method,substrate_type,sample_depth,additional_details,attribute,value,units
R75,3 Barrington,,"(41.716735, -71.323388)",estuaries,2006-08-31,N2/Ar,benthos,,,nfix_rate,-652.0,umol-n m-2 h-1
R75,6 Greenwich Bay Outer,,"(41.667129, -71.400147)",estuaries,2005-08-18,N2/Ar,benthos,,,nfix_rate,-4.8,umol-n m-2 h-1
R75,7 Jamestown,,"(41.582189, -71.376124)",estuaries,2006-07-17,N2/Ar,benthos,,,nfix_rate,-174.9,umol-n m-2 h-1
R75,7 Jamestown,,"(41.582189, -71.376124)",estuaries,2006-08-12,N2/Ar,benthos,,,nfix_rate,-213.5,umol-n m-2 h-1
R82,Laguna Madre 155,,"(27.54495016, -97.29926466)",estuaries,1999-12,N2/Ar,benthos,0.15,,nfix_rate,-28.0,umol-n m-2 h-1
R82,Laguna Madre 189,,"(27.54495016, -97.29926466)",estuaries,1999-12,N2/Ar,benthos,0.15,,nfix_rate,-16.0,umol-n m-2 h-1
R82,Laguna Madre 189,,"(27.54495016, -97.29926466)",estuaries,2000-04,N2/Ar,benthos,0.15,,nfix_rate,-6.0,umol-n m-2 h-1
R82,Baffin Bay 6,,"(27.2739776, -97.56339575)",estuaries,2000-04,N2/Ar,benthos,0.15,,nfix_rate,-18.0,umol-n m-2 h-1
R82,Baffin Bay 24,,"(27.2739776, -97.56339575)",estuaries,2000-04,N2/Ar,benthos,0.15,,nfix_rate,-24.0,umol-n m-2 h-1
R95,Lake Okeechobee Central,,"(26.949262, -80.798476)",lakes,1996-06-05,15N2,wc,,,nfix_rate,0.01,umol-n l-1 h-1
R95,Lake Okeechobee North,,"(26.949262, -80.798476)",lakes,1996-06-05,15N2,wc,,,nfix_rate,0.01,umol-n l-1 h-1
R95,Lake Okeechobee South,,"(26.949262, -80.798476)",lakes,1996-06-06,15N2,wc,,,nfix_rate,0.2,umol-n l-1 h-1
R95,Lake Okeechobee West,,"(26.949262, -80.798476)",lakes,1996-06-06,15N2,wc,,,nfix_rate,0.38,umol-n l-1 h-1
R99,Wax Lake Delta - young,,"(29.532976, -91.431318)",rivers,2011-01,N2/Ar,benthos,,,nfix_rate,-23.61,umol-n m-2 h-1
R150,"Carteau Cove, Station D",,"(43.383333, 4.883333333)",estuaries,2004-10,ARA,benthos,,,nfix_rate,19.2,umol-n2 l-1 d-1
R150,"Carteau Cove, Station D",,"(43.383333, 4.883333333)",estuaries,2004-12,ARA,benthos,,,nfix_rate,25.6,umol-n2 l-1 d-1
R150,"Carteau Cove, Station D",,"(43.383333, 4.883333333)",estuaries,2005-02,ARA,benthos,,,nfix_rate,38.4,umol-n2 l-1 d-1
R150,"Carteau Cove, Station D",,"(43.383333, 4.883333333)",estuaries,2005-04,ARA,benthos,,,nfix_rate,12.8,umol-n2 l-1 d-1
R150,"Carteau Cove, Station D",,"(43.383333, 4.883333333)",estuaries,2005-06,ARA,benthos,,,nfix_rate,76.8,umol-n2 l-1 d-1
R150,"Carteau Cove, Station D",,"(43.383333, 4.883333333)",estuaries,2005-07,ARA,benthos,,,nfix_rate,44.8,umol-n2 l-1 d-1
R150,"Carteau Cove, Station D",,"(43.383333, 4.883333333)",estuaries,2005-08,ARA,benthos,,,nfix_rate,3.2,umol-n2 l-1 d-1
R150,"Carteau Cove, Station D",,"(43.383333, 4.883333333)",estuaries,2005-10,ARA,benthos,,,nfix_rate,12.8,umol-n2 l-1 d-1
R151,"Shiraho Reef, site 500 m offshore",,"(24.416667, 124.3333333)",estuaries,1998-03-05,15N2,benthos,,,nfix_rate,0.16,nmol-n g-1 h-1
R151,"Shiraho Reef, site 150 m offshore",,"(24.416667, 124.3333333)",seagrasses,1998-03-05,15N2,benthos,,,nfix_rate,0.61,nmol-n g-1 h-1
R151,"Shiraho Reef, site 500 m offshore",,"(24.416667, 124.3333333)",estuaries,1998-09-01,15N2,benthos,,,nfix_rate,0.89,nmol-n g-1 h-1
R151,"Shiraho Reef, site 150 m offshore",,"(24.416667, 124.3333333)",seagrasses,1998-09-01,15N2,benthos,,,nfix_rate,1.23,nmol-n g-1 h-1
R151,"Shiraho Reef, site 150 m offshore",,"(24.416667, 124.3333333)",seagrasses,1998-03-05,15N2,other,,,nfix_rate,1.65,nmol-n g-1 h-1
R151,"Shiraho Reef, site 150 m offshore",,"(24.416667, 124.3333333)",seagrasses,1998-03-05,15N2,other,,,nfix_rate,0.5,nmol-n g-1 h-1
R151,Intertidal reefrock,,"(24.416667, 124.3333333)",estuaries,1998-03-05,15N2,other,,,nfix_rate,5.81,nmol-n g-1 h-1
R151,Intertidal reefrock,,"(24.416667, 124.3333333)",estuaries,1998-03-05,15N2,other,,,nfix_rate,0.4,nmol-n g-1 h-1
R151,Intertidal reefrock,,"(24.416667, 124.3333333)",estuaries,1998-03-05,15N2,benthos,,,nfix_rate,1.23,nmol-n g-1 h-1
R151,"Shiraho Reef, site 150 m offshore",,"(24.416667, 124.3333333)",seagrasses,1998-09-01,15N2,other,,,nfix_rate,6.38,nmol-n g-1 h-1
R151,"Shiraho Reef, site 150 m offshore",,"(24.416667, 124.3333333)",seagrasses,1998-09-01,15N2,other,,,nfix_rate,39.02,nmol-n g-1 h-1
R151,"Shiraho Reef, site 150 m offshore",,"(24.416667, 124.3333333)",seagrasses,1998-09-01,15N2,other,,,nfix_rate,2.53,nmol-n g-1 h-1
R151,Intertidal reefrock,,"(24.416667, 124.3333333)",estuaries,1998-09-01,15N2,other,,,nfix_rate,9.14,nmol-n g-1 h-1
R151,Intertidal reefrock,,"(24.416667, 124.3333333)",estuaries,1998-09-01,15N2,other,,,nfix_rate,35.35,nmol-n g-1 h-1
R151,Intertidal reefrock,,"(24.416667, 124.3333333)",estuaries,1998-09-01,15N2,other,,,nfix_rate,9.55,nmol-n g-1 h-1
R151,Intertidal reefrock,,"(24.416667, 124.3333333)",estuaries,1998-09-01,15N2,benthos,,,nfix_rate,55.15,nmol-n g-1 h-1
R170,"Miers Lake 1, ML1-1",,"(-78.093583, 163.774383)",lakes,2009-01,ARA,benthos,,,nfix_rate,0.7,nmol-n cm-3 h-1
R170,"Miers Stream 1, MS1-1",,"(-78.0958, 163.74703)",rivers,2009-01,ARA,benthos,,,nfix_rate,0.0,nmol-n cm-3 h-1
R182,"Goat Island control, 0 weeks",,"(33.333333, -79.16666667)",salt marshes,1997-05-06,ARA,benthos,,,nfix_rate,0.93,umol-c2h4 l-1 d-1
R182,"Goat Island control, 2 weeks",,"(33.333333, -79.16666667)",salt marshes,1997-05-20,ARA,benthos,,,nfix_rate,0.42,umol-c2h4 l-1 d-1
R182,"Goat Island control, 8 weeks",,"(33.333333, -79.16666667)",salt marshes,1997-07-02,ARA,benthos,,,nfix_rate,0.9,umol-c2h4 l-1 d-1
R189,Lake Balaton - eastern basin,,"(46.833626, 17.719346)",lakes,2001-06-22,ARA,wc,,,nfix_rate,1.33,mg-n m-2 d-1
R189,Lake Balaton - eastern basin,,"(46.833626, 17.719346)",lakes,2001-08-16,ARA,wc,,,nfix_rate,18.64,mg-n m-2 d-1
R189,Lake Balaton - western basin,,"(46.833626, 17.719346)",lakes,2001-06-18,ARA,wc,,,nfix_rate,10.23,mg-n m-2 d-1
R189,Lake Balaton - western basin,,"(46.833626, 17.719346)",lakes,2001-08-08,ARA,wc,,,nfix_rate,50.68,mg-n m-2 d-1
R233,"P1 - La Reserva Ecologica El Eden, Quintana Roo - Yucatan",,"(21.183333, -87.16666667)",freshwater wetlands,2000-04,ARA,benthos,,,nfix_rate,2.18,nmol-c2h4 m-2 h-1
R233,"P1 - La Reserva Ecologica El Eden, Quintana Roo - Yucatan",,"(21.183333, -87.16666667)",freshwater wetlands,2000-08,ARA,benthos,,,nfix_rate,9.13,nmol-c2h4 m-2 h-1
R233,"P1 - La Reserva Ecologica El Eden, Quintana Roo - Yucatan",,"(21.183333, -87.16666667)",freshwater wetlands,2000-11,ARA,benthos,,,nfix_rate,31.38,nmol-c2h4 m-2 h-1
R233,"P2 - La Reserva Ecologica El Eden, Quintana Roo - Yucatan",,"(21.183333, -87.16666667)",freshwater wetlands,2000-04,ARA,benthos,,,nfix_rate,0.0,nmol-c2h4 m-2 h-1
R233,"P2 - La Reserva Ecologica El Eden, Quintana Roo - Yucatan",,"(21.183333, -87.16666667)",freshwater wetlands,2000-08,ARA,benthos,,,nfix_rate,32.61,nmol-c2h4 m-2 h-1
R233,"P2 - La Reserva Ecologica El Eden, Quintana Roo - Yucatan",,"(21.183333, -87.16666667)",freshwater wetlands,2000-11,ARA,benthos,,,nfix_rate,19.09,nmol-c2h4 m-2 h-1
R233,"P3 - La Reserva Ecologica El Eden, Quintana Roo - Yucatan",,"(21.183333, -87.16666667)",freshwater wetlands,2000-04,ARA,benthos,,,nfix_rate,18.03,nmol-c2h4 m-2 h-1
R233,"P3 - La Reserva Ecologica El Eden, Quintana Roo - Yucatan",,"(21.183333, -87.16666667)",freshwater wetlands,2000-08,ARA,benthos,,,nfix_rate,33.9,nmol-c2h4 m-2 h-1
R233,"P3 - La Reserva Ecologica El Eden, Quintana Roo - Yucatan",,"(21.183333, -87.16666667)",freshwater wetlands,2000-11,ARA,benthos,,,nfix_rate,23.7,nmol-c2h4 m-2 h-1
R233,"P4 - La Reserva Ecologica El Eden, Quintana Roo - Yucatan",,"(21.183333, -87.16666667)",freshwater wetlands,2000-04,ARA,benthos,,,nfix_rate,2.57,nmol-c2h4 m-2 h-1
R233,"P4 - La Reserva Ecologica El Eden, Quintana Roo - Yucatan",,"(21.183333, -87.16666667)",freshwater wetlands,2000-08,ARA,benthos,,,nfix_rate,63.94,nmol-c2h4 m-2 h-1
R233,"P4 - La Reserva Ecologica El Eden, Quintana Roo - Yucatan",,"(21.183333, -87.16666667)",freshwater wetlands,2000-11,ARA,benthos,,,nfix_rate,17.14,nmol-c2h4 m-2 h-1
R243,Arcochon Bay bare sediment,,"(44.700286, -1.147551)",estuaries,1994-01,ARA,benthos,,,nfix_rate,0.02,mg-n m-2 d-1
R243,Arcochon Bay bare sediment,,"(44.700286, -1.147551)",estuaries,1994-07,ARA,benthos,,,nfix_rate,3.7,mg-n m-2 d-1
R243,Arcochon Bay Zolstera noltii colonized sediment,,"(44.700286, -1.147551)",seagrasses,1994-03,ARA,benthos,,,nfix_rate,0.2,mg-n m-2 d-1
R243,Arcochon Bay Zolstera noltii colonized sediment,,"(44.700286, -1.147551)",seagrasses,1994-03,ARA,benthos,,,nfix_rate,0.4,mg-n m-2 d-1
R243,Arcochon Bay Zolstera noltii colonized sediment,,"(44.700286, -1.147551)",seagrasses,1994-07,ARA,benthos,,,nfix_rate,2.0,mg-n m-2 d-1
R243,Arcochon Bay Zolstera noltii colonized sediment,,"(44.700286, -1.147551)",seagrasses,1994-07,ARA,benthos,,,nfix_rate,7.3,mg-n m-2 d-1
R243,Arcochon Bay Zolstera noltii colonized sediment,,"(44.700286, -1.147551)",seagrasses,1994-10,ARA,benthos,,,nfix_rate,1.8,mg-n m-2 d-1
R243,Arcochon Bay Zolstera noltii colonized sediment,,"(44.700286, -1.147551)",seagrasses,1994-10,ARA,benthos,,,nfix_rate,4.4,mg-n m-2 d-1
R243,Arcochon Bay Zolstera noltii colonized sediment,,"(44.700286, -1.147551)",seagrasses,1995-01,ARA,benthos,,,nfix_rate,0.1,mg-n m-2 d-1
R243,Arcochon Bay Zolstera noltii colonized sediment,,"(44.700286, -1.147551)",seagrasses,1995-01,ARA,benthos,,,nfix_rate,0.2,mg-n m-2 d-1
R250,Northern South China Sea & Kuroshio,,"(15.0, 115.0)",continental shelves,2009,ARA,wc,,,nfix_rate,1.14,umol-n m-2 d-1
R250,Northern South China Sea & Kuroshio,,"(15.0, 115.0)",continental shelves,2009,ARA,wc,,,nfix_rate,7.36,umol-n m-2 d-1
R250,Northern South China Sea & Kuroshio,,"(15.0, 115.0)",continental shelves,2009,ARA,wc,,,nfix_rate,3.43,umol-n m-2 d-1
R250,Northern South China Sea & Kuroshio,,"(15.0, 115.0)",continental shelves,2009,ARA,wc,,,nfix_rate,4.5,umol-n m-2 d-1
R250,Northern South China Sea & Kuroshio,,"(15.0, 115.0)",continental shelves,2009,ARA,wc,,,nfix_rate,2.22,umol-n m-2 d-1
R250,Northern South China Sea & Kuroshio,,"(15.0, 115.0)",continental shelves,2009,ARA,wc,,,nfix_rate,4.12,umol-n m-2 d-1
