document_id,gt_row_index,name,attribute,value,units,page_number,page_confidence,corrected_page
value_of_artificial,2187,2nd nietvoorbij pond,ph,7.64,,4,high,
value_of_artificial,2188,2nd protea hotel pond,ph,7.01,,4,high,
value_of_artificial,2189,2nd vergelegen pond,ph,6.43,,4,high,
value_of_artificial,2190,3rd vergelegen pond,ph,6.62,,4,high,
habitat_characteristics,189,pag,max_depth,1.5,m,6,high,
the_diversity_of_macroinvertebrate,2174,r,ph,4.2,,6,high,
the_diversity_of_macroinvertebrate,2173,q,ph,3.8,,6,high,
habitat_characteristics,194,ptz,max_depth,1.8,m,6,high,
the_diversity_of_macroinvertebrate,2171,n,ph,7.5,,6,high,
some_observations_on_internal,2153,885,ph,8.6,,4,high,
spatial_variation_in_stable,2154,evv upper lake,ph,7.3,,4,high,
habitat_characteristics,200,ses,max_depth,3.0,m,6,high,
habitat_characteristics,199,sec,max_depth,4.5,m,6,high,
habitat_characteristics,198,rvb,max_depth,0.4,m,6,high,
habitat_characteristics,197,rva,max_depth,0.5,m,6,high,
habitat_characteristics,196,rac,max_depth,1.2,m,6,high,
the_diversity_of_macroinvertebrate,2160,a,ph,6.5,,6,high,
some_observations_on_internal,2151,255,ph,8.2,,4,high,
the_diversity_of_macroinvertebrate,2161,b,ph,6.5,,6,high,
the_diversity_of_macroinvertebrate,2163,d,ph,5.5,,6,high,
habitat_characteristics,195,pzz,max_depth,0.3,m,6,high,
the_diversity_of_macroinvertebrate,2165,g,ph,6.8,,6,high,
the_diversity_of_macroinvertebrate,2166,h,ph,7.5,,6,high,
the_diversity_of_macroinvertebrate,2167,j,ph,4.7,,6,high,
the_diversity_of_macroinvertebrate,2168,k,ph,6.0,,6,high,
the_diversity_of_macroinvertebrate,2169,l,ph,6.9,,6,high,
the_diversity_of_macroinvertebrate,2170,m,ph,6.8,,6,high,
the_diversity_of_macroinvertebrate,2162,c,ph,5.5,,6,high,
high_rates_and_close,209,lake 4; site a (june 2016),max_depth,43.0,cm,4,high,
prairie_wetland,2107,wilk,ph,8.31,,7,high,
prairie_wetland,2106,wilk,ph,8.11,,6,high,
physical-chemical_influences,2045,kotska 5,ph,6.45,,8,high,
physical-chemical_influences,2046,kotska a,ph,6.2,,8,high,
physical-chemical_influences,2047,kotska b,ph,6.46,,8,high,
physical-chemical_influences,2048,kotska c,ph,6.79,,8,high,
physical-chemical_influences,2049,little rock frog,ph,5.78,,8,high,
physical-chemical_influences,2050,mckenna pond,ph,7.95,,8,high,
physical-chemical_influences,2051,missouri pond,ph,7.82,,8,high,
physical-chemical_influences,2052,noranda 15-16c,ph,4.93,,8,high,
physical-chemical_influences,2053,noranda 15-16d,ph,5.19,,8,high,
physical-chemical_influences,2054,noranda 22-12ne,ph,5.77,,8,high,
physical-chemical_influences,2055,noranda 22-12sw,ph,5.73,,9,high,
physical-chemical_influences,2056,noranda 22-14,ph,6.37,,9,high,
physical-chemical_influences,2057,noranda 22-15,ph,6.02,,8,high,
physical-chemical_influences,2058,noranda 22-9,ph,4.18,,9,high,
physical-chemical_influences,2059,noranda 22-9a,ph,5.73,,9,high,
physical-chemical_influences,2060,noranda 22-9b,ph,5.5,,9,high,
physical-chemical_influences,2061,noranda lake i,ph,6.32,,9,high,
physical-chemical_influences,2044,kotska 4; moss',ph,6.47,,8,high,
physical-chemical_influences,2043,k-mart pond,ph,5.97,,8,high,
physical-chemical_influences,2042,jameison pond,ph,7.55,,8,high,
physical-chemical_influences,2041,i-90 pond,ph,7.1,,8,high,
identification_of_total,222,leybeek a,max_depth,0.4,m,3,high,
physical_and_chemical_limnological,2024,bz,ph,8.2,,5,high,
physical-chemical_influences,2025,arbor vitae,ph,6.08,,8,high,
physical-chemical_influences,2026,black tern bog,ph,6.13,,8,high,
physical-chemical_influences,2027,crystal lake,ph,6.13,,8,high,
physical-chemical_influences,2028,eldon pond,ph,6.46,,8,high,
physical-chemical_influences,2029,emmon's ck. kettle,ph,6.27,,8,high,
physical-chemical_influences,2030,flater's north,ph,7.11,,8,high,
physical-chemical_influences,2062,old hwy 54 pd,ph,5.59,,9,high,
physical-chemical_influences,2031,french's creek,ph,7.74,,8,high,
physical-chemical_influences,2033,hendricks' bog,ph,5.38,,8,high,
physical-chemical_influences,2034,hwy 18 helenville,ph,7.46,,8,high,
physical-chemical_influences,2035,hwy 63 ne,ph,6.3,,8,high,
physical-chemical_influences,2036,hwy 63 se,ph,5.97,,8,high,
physical-chemical_influences,2037,hwy 63 west,ph,6.21,,8,high,
physical-chemical_influences,2038,hwy 70 n,ph,6.19,,8,high,
physical-chemical_influences,2039,hwy 70 s,ph,6.16,,8,high,
physical-chemical_influences,2040,hwy z kettle,ph,7.22,,8,high,
physical-chemical_influences,2032,green bush kettle,ph,6.97,,8,high,
physical-chemical_influences,2063,patrick marsh,ph,6.91,,9,high,
identification_of_total,221,koning boudewijnpark 2,max_depth,0.8,m,3,high,
physical-chemical_influences,2065,prairie chicken pd,ph,7.66,,9,high,
prairie_wetland,2088,hood2,ph,7.83,,6,high,
prairie_wetland,2089,johanson,ph,7.38,,6,high,
high_rates_and_close,213,lake 4; site d (may 2015),max_depth,44.0,cm,4,high,
prairie_wetland,2091,penner,ph,7.48,,7,high,
high_rates_and_close,212,lake 4; site c (march-june 2015),max_depth,17.0,cm,4,high,
high_rates_and_close,211,lake 4; site b (march-june 2015),max_depth,46.0,cm,4,high,
prairie_wetland,2094,reinson,ph,7.52,,6,high,
prairie_wetland,2095,reinson,ph,8.41,,7,high,
high_rates_and_close,214,lake 5; site a (march-june 2015),max_depth,52.0,cm,4,high,
prairie_wetland,2096,rowein,ph,7.36,,6,high,
prairie_wetland,2098,smith,ph,7.15,,7,high,
prairie_wetland,2099,smith1,ph,7.09,,6,high,
prairie_wetland,2100,smith2,ph,6.83,,6,high,
prairie_wetland,2101,sorrell,ph,7.57,,6,high,
prairie_wetland,2102,tataryn1,ph,7.56,,6,high,
prairie_wetland,2103,tataryn2,ph,7.7,,6,high,
prairie_wetland,2104,toderian,ph,7.69,,6,high,
prairie_wetland,2105,toderian,ph,7.8,,7,high,
high_rates_and_close,210,lake 4; site a (march-june 2015),max_depth,46.0,cm,4,high,
value_of_artificial,2192,fleurbaix pond,ph,8.54,,4,high,
prairie_wetland,2086,hood,ph,7.47,,7,high,
prairie_wetland,2084,adams,ph,7.39,,6,high,
physical-chemical_influences,2066,rinelander #1,ph,5.94,,9,high,
physical-chemical_influences,2067,rinelander #2,ph,6.22,,9,high,
physical-chemical_influences,2068,rinelander #3,ph,6.67,,9,high,
physical-chemical_influences,2069,schneider #2,ph,5.53,,9,high,
physical-chemical_influences,2070,schneider #3,ph,5.44,,9,high,
physical-chemical_influences,2071,schneider #7,ph,5.93,,9,high,
physical-chemical_influences,2072,siggelkow pond,ph,8.05,,9,high,
identification_of_total,220,koning boudewijnpark 1,max_depth,0.8,m,3,high,
prairie_wetland,2085,hines,ph,7.44,,6,high,
physical-chemical_influences,2074,starr school,ph,7.7,,9,high,
physical-chemical_influences,2076,waterloo,ph,7.27,,9,high,
physical-chemical_influences,2077,white river #1 n,ph,4.94,,9,high,
physical-chemical_influences,2078,white river #2 s,ph,5.89,,9,high,
identification_of_total,219,kleine mellaerts,max_depth,1.0,m,3,high,
identification_of_total,218,grote neerpedevijver 1,max_depth,0.8,m,3,high,
identification_of_total,217,denis,max_depth,0.5,m,3,high,
identification_of_total,216,bemel,max_depth,1.0,m,3,high,
high_rates_and_close,215,lake 5; site b (june 2015),max_depth,10.0,cm,4,high,
physical-chemical_influences,2075,virgin lake,ph,6.57,,9,high,
value_of_artificial,2193,golf course pond,ph,7.31,,4,high,
value_of_artificial,2194,kleinplaas dam,ph,6.42,,4,high,
value_of_artificial,2195,libertas pond,ph,7.61,,4,high,
diversity_of_macroinvertebrates,2306,RAT2,tn,0.8,mg/L,4,high,
diversity_of_macroinvertebrates,2307,VP1,tn,0.88,mg/L,4,high,
diversity_of_macroinvertebrates,2308,VP2,tn,0.71,mg/L,4,high,
diversity_of_macroinvertebrates,2309,VP3,tn,0.99,mg/L,4,high,
dry_habitats_sustain,2310,armaris,tn,1.08,mg/L,2,high,
dry_habitats_sustain,2311,cap negre,tn,0.72,mg/L,2,high,
dry_habitats_sustain,2312,curniola,tn,0.36,mg/L,2,high,
dry_habitats_sustain,2313,mal lloc,tn,2.52,mg/L,2,high,
dry_habitats_sustain,2314,marina curniola,tn,0.71,mg/L,2,high,
dry_habitats_sustain,2315,sa mesquida,tn,0.67,mg/L,2,high,
habitat_characteristics,179,cap,max_depth,1.6,m,6,high,
dry_habitats_sustain,2317,torrellafuda,tn,2.61,mg/L,2,high,
dry_habitats_sustain,2318,verda d'algaiarens,tn,1.32,mg/L,2,high,
greenhouse_gas_emission,2319,lake jacques,tn,0.7,mg/L,10,high,
macroinvertebrate_size,2320,cg-m1,tn,2.86,mg/L,3,high,
macroinvertebrate_size,2321,cg-m2,tn,2.85,mg/L,3,high,
macroinvertebrate_size,2322,cg-mc,tn,1.28,mg/L,3,high,
diversity_of_macroinvertebrates,2305,RAT1,tn,2.66,mg/L,4,high,
diversity_of_macroinvertebrates,2304,POK2,tn,0.81,mg/L,4,high,
diversity_of_macroinvertebrates,2303,POK1,tn,1.42,mg/L,4,high,
diversity_of_macroinvertebrates,2302,MEN4,tn,2.29,mg/L,4,high,
determinants_of_biodiversity,2283,chica,tn,1164.0,µg/L,6,high,
determinants_of_biodiversity,2284,clotilde,tn,451.0,µg/L,6,high,
determinants_of_biodiversity,2285,escondida,tn,489.0,µg/L,6,high,
determinants_of_biodiversity,2286,garcia,tn,332.0,µg/L,6,high,
determinants_of_biodiversity,2287,mansa,tn,1534.0,µg/L,6,high,
determinants_of_biodiversity,2288,moros,tn,437.0,µg/L,6,high,
determinants_of_biodiversity,2289,nueva,tn,1160.0,µg/L,6,high,
determinants_of_biodiversity,2290,pajarera,tn,2691.0,µg/L,6,high,
macroinvertebrate_size,2323,cp-c152,tn,5.02,mg/L,3,high,
determinants_of_biodiversity,2291,ponderosa,tn,888.0,µg/L,6,high,
determinants_of_biodiversity,2293,techera,tn,1681.0,µg/L,6,high,
diversity_of_macroinvertebrates,2294,JEL1,tn,16.1,mg/L,4,high,
diversity_of_macroinvertebrates,2295,JEL2,tn,0.69,mg/L,4,high,
diversity_of_macroinvertebrates,2297,KR2,tn,0.69,mg/L,4,high,
diversity_of_macroinvertebrates,2298,KR3,tn,4.52,mg/L,4,high,
diversity_of_macroinvertebrates,2299,MEN1,tn,2.96,mg/L,4,high,
diversity_of_macroinvertebrates,2300,MEN2,tn,1.13,mg/L,4,high,
diversity_of_macroinvertebrates,2301,MEN3,tn,1.86,mg/L,4,high,
determinants_of_biodiversity,2292,redonda,tn,514.0,µg/L,6,high,
macroinvertebrate_size,2324,cp-cont,tn,1.05,mg/L,3,high,
macroinvertebrate_size,2325,cp-d3,tn,2.6,mg/L,3,high,
macroinvertebrate_size,2326,cp-gdp,tn,3.32,mg/L,3,high,
methane_emissions_in_two,2350,bigus lake,tn,3.85,mg/L,3,high,
methane_emissions_in_two,2351,polegar lake,tn,0.36,mg/L,3,high,
multivariate_chemometrical,2352,lake tuendae,tn,0.98,mg/L,2,high,
net_heterotrophy,2353,agertoften,tn,1040.0,µg/L,3,high,
net_heterotrophy,2354,badstuedam,tn,836.0,µg/L,3,high,
net_heterotrophy,2355,bendstrup so,tn,1575.0,µg/L,3,high,
net_heterotrophy,2356,bollemose,tn,699.0,µg/L,3,high,
net_heterotrophy,2357,brededam,tn,522.0,µg/L,3,high,
measuring_the_trophic,2349,p9,tn,0.85,mg/L,7,high,
net_heterotrophy,2358,favrholm so,tn,819.0,µg/L,3,high,
net_heterotrophy,2360,hesteskodam,tn,1332.0,µg/L,3,high,
net_heterotrophy,2361,karlso,tn,986.0,µg/L,3,high,
net_heterotrophy,2362,odam,tn,668.0,µg/L,3,high,
net_heterotrophy,2363,praestevang kirke so,tn,756.0,µg/L,3,high,
net_heterotrophy,2364,selskovsvej so,tn,963.0,µg/L,3,high,
net_heterotrophy,2365,sortedam,tn,1236.0,µg/L,3,high,
net_heterotrophy,2366,sortedam v. c. vej,tn,585.0,µg/L,3,high,
net_heterotrophy,2367,spejldam,tn,955.0,µg/L,3,high,
net_heterotrophy,2359,fonstrup dam,tn,794.0,µg/L,3,high,
determinants_of_biodiversity,2282,chaparral,tn,598.0,µg/L,6,high,
habitat_characteristics,172,aqg,max_depth,0.9,m,6,high,
habitat_characteristics,174,bag,max_depth,0.5,m,6,high,
macroinvertebrate_size,2327,cp-ort1,tn,1.14,mg/L,3,high,
macroinvertebrate_size,2328,cp-ort2,tn,1.18,mg/L,3,high,
macroinvertebrate_size,2329,cp-pr,tn,0.54,mg/L,3,high,
macroinvertebrate_size,2330,cp-pvd,tn,3.3,mg/L,3,high,
macroinvertebrate_size,2331,cp-t35,tn,2.68,mg/L,3,high,
macroinvertebrate_size,2332,cp-vo,tn,1.67,mg/L,3,high,
macroinvertebrate_size,2333,dm-cat,tn,1.94,mg/L,3,high,
macroinvertebrate_size,2334,dm-dl1,tn,2.36,mg/L,3,high,
measuring_the_trophic,2347,p7,tn,1.2,mg/L,4,high,
macroinvertebrate_size,2335,dm-dl2,tn,9.32,mg/L,3,high,
macroinvertebrate_size,2337,dm-mgt,tn,3.6,mg/L,3,high,
macroinvertebrate_size,2338,dm-sg,tn,5.55,mg/L,3,high,
macroinvertebrate_size,2339,dm-vl,tn,1.15,mg/L,3,high,
macroinvertebrate_size,2340,p-pg,tn,4.72,mg/L,3,high,
habitat_characteristics,178,cam,max_depth,0.4,m,6,high,
habitat_characteristics,177,cal,max_depth,3.5,m,6,high,
habitat_characteristics,176,cag,max_depth,0.9,m,6,high,
habitat_characteristics,175,bar,max_depth,2.05,m,6,high,
impact_of_macrophytes,2625,rk15,tp,0.226,mg/L,5,high,
net_heterotrophy,2369,strodam engso,tn,2489.0,µg/L,3,high,
determinants_of_biodiversity,2281,barro,tn,884.0,µg/L,6,high,
constructed_treatment_wetlands,2279,serpentine north,tn,570.0,mg/m^3,4,high,
vegetation-environmental,2218,stredn mlyn,ph,7.5,,4,high,
vegetation-environmental,2219,stredn rohcske pleso,ph,6.5,,4,high,
vegetation-environmental,2220,trbsk pleso,ph,7.55,,4,high,
vegetation-environmental,2221,vlkov,ph,7.18,,4,high,
vegetation-environmental,2222,vyn rakytovsk pleso,ph,5.6,,4,high,
vegetation-environmental,2223,zverovka,ph,6.5,,4,high,
habitat_characteristics,188,paa,max_depth,0.6,m,6,high,
habitat_characteristics,187,nur,max_depth,0.4,m,6,high,
ocena_jakosci,2226,zbiornik2,ph,7.0,,2,high,
ocena_jakosci,2227,zbiornik3,ph,6.3,,5,high,
ocena_jakosci,2228,zbiornik4,ph,7.1,,5,high,
ocena_jakosci,2229,zbiornik5,ph,7.0,,2,high,
ocena_jakosci,2230,zbiornik6,ph,6.5,,5,high,
ocena_jakosci,2231,zbiornik7,ph,7.0,,2,high,
ocena_jakosci,2232,zbiornik8,ph,7.1,,5,high,
habitat_characteristics,186,mau,max_depth,0.4,m,6,high,
water_temperature_dynamics,2234,1,ph,8.1,,6,high,
vegetation-environmental,2217,smrekovick pliesko,ph,5.4,,4,high,
vegetation-environmental,2216,podbansk,ph,7.6,,4,high,
vegetation-environmental,2215,okolicn,ph,8.71,,4,high,
vegetation-environmental,2214,nov trbsk pleso,ph,6.82,,4,high,
value_of_artificial,2196,meerlust farm pond,ph,8.26,,4,high,
value_of_artificial,2197,middelvlei pond open farm pond,ph,7.78,,4,high,
value_of_artificial,2198,somerset mall pond,ph,8.15,,4,high,
value_of_artificial,2199,somerset west pond,ph,8.38,,4,high,
vegetation-environmental,2200,akovce2,ph,7.76,,4,high,
vegetation-environmental,2201,akovce2,ph,4.84,,4,high,
vegetation-environmental,2202,batizovce1,ph,8.73,,4,high,
vegetation-environmental,2203,batizovce2,ph,8.25,,4,high,
water_temperature_dynamics,2235,2,ph,8.2,,6,high,
vegetation-environmental,2204,beliansky rybnk,ph,6.92,,4,high,
vegetation-environmental,2206,cierne pleso,ph,5.83,,4,high,
vegetation-environmental,2207,jamsk pleso,ph,5.9,,4,high,
vegetation-environmental,2208,jozef szentivnyi pond,ph,7.6,,4,high,
vegetation-environmental,2209,liptovsk hrdok,ph,8.7,,4,high,
vegetation-environmental,2210,lubica,ph,8.3,,4,high,
vegetation-environmental,2211,mlynceky1,ph,7.79,,4,high,
vegetation-environmental,2212,mlynceky2,ph,8.27,,4,high,
vegetation-environmental,2213,nin rakytovsk pleso,ph,5.2,,4,high,
vegetation-environmental,2205,biele pleso,ph,7.0,,4,high,
water_temperature_dynamics,2236,3,ph,8.1,,6,high,
water_temperature_dynamics,2237,4,ph,7.8,,6,high,
water_temperature_dynamics,2238,5,ph,7.8,,6,high,
habitat_characteristics,184,fos,max_depth,1.2,m,6,high,
biodiversity_of_constructed,2262,hs2-3,tn,18.65,mg/L,4,high,
biodiversity_of_constructed,2263,hs2-4,tn,11.12,mg/L,4,high,
biodiversity_of_constructed,2264,hs2-5,tn,13.18,mg/L,4,high,
carbon_pools_and_fluxes,2265,valkea-kotinen,tn,499.0,mg/m^3,3,high,
conservation_of_pond,2266,pool1,tn,4.3,mg/L,6,high,
conservation_of_pond,2267,pool10,tn,4.5,mg/L,6,high,
conservation_of_pond,2268,pool11,tn,4.5,mg/L,6,high,
biodiversity_of_constructed,2260,hs2-1,tn,19.38,mg/L,4,high,
conservation_of_pond,2269,pool12,tn,4.5,mg/L,6,high,
conservation_of_pond,2271,pool2,tn,6.4,mg/L,6,high,
habitat_characteristics,182,fil,max_depth,1.3,m,6,high,
conservation_of_pond,2273,pool4,tn,2.8,mg/L,6,high,
habitat_characteristics,181,duc,max_depth,1.65,m,6,high,
conservation_of_pond,2275,pool7,tn,5.3,mg/L,6,high,
constructed_treatment_wetlands,2276,kaituna,tn,2509.0,mg/m^3,4,high,
constructed_treatment_wetlands,2277,komakorau,tn,2488.0,mg/m^3,4,high,
constructed_treatment_wetlands,2278,koromatua,tn,1492.0,mg/m^3,4,high,
habitat_characteristics,183,fon,max_depth,1.3,m,6,high,
determinants_of_biodiversity,2280,aguada,tn,975.0,µg/L,6,high,
habitat_characteristics,185,lag,max_depth,0.5,m,6,high,
biodiversity_of_constructed,2257,dn3-d,tn,9.01,mg/L,4,high,
water_temperature_dynamics,2239,6,ph,7.8,,6,high,
water_temperature_dynamics,2240,7,ph,8.0,,6,high,
water_temperature_dynamics,2241,8,ph,8.1,,6,high,
water_temperature_dynamics,2242,9,ph,7.9,,6,high,
zooplankton_body,2243,ardal,ph,8.1,,5,high,
zooplankton_body,2244,casillas,ph,8.5,,5,high,
zooplankton_body,2245,castillo,ph,8.3,,5,high,
zooplankton_body,2246,hituelo,ph,8.1,,5,high,
biodiversity_of_constructed,2258,dn4,tn,11.69,mg/L,4,high,
zooplankton_body,2247,orcera,ph,8.1,,5,high,
zooplankton_body,2249,santisteban,ph,7.8,,5,high,
assessment_of_methane,2250,grosse fuchskuhle ne,tn,1.7,mg/L,4,high,
assessment_of_methane,2251,grosse fuchskuhle sw,tn,1.0,mg/L,4,high,
biodiversity_of_constructed,2252,dn1,tn,18.09,mg/L,4,high,
biodiversity_of_constructed,2253,dn2,tn,14.44,mg/L,4,high,
biodiversity_of_constructed,2254,dn3-a,tn,12.45,mg/L,4,high,
biodiversity_of_constructed,2255,dn3-b,tn,10.28,mg/L,4,high,
biodiversity_of_constructed,2256,dn3-c,tn,8.81,mg/L,4,high,
zooplankton_body,2248,quinta,ph,8.5,,5,high,
macroinvertebrate_size,2336,dm-mdc,tn,4.19,mg/L,3,high,
measuring_the_trophic,2679,p1,tp,0.18,mg/L,6,high,
impact_of_macrophytes,2628,vbk1,tp,0.162,mg/L,5,high,
environmental_conditions,3094,karst27,chla,0.28,µg/L,3,high,
environmental_conditions,3095,karst28,chla,2.24,µg/L,3,high,
environmental_conditions,3096,karst3,chla,9.24,µg/L,3,high,
environmental_conditions,3097,karst4,chla,36.33,µg/L,3,high,
environmental_conditions,3098,karst5,chla,58.38,µg/L,3,high,
environmental_conditions,3099,karst6,chla,35.03,µg/L,3,high,
environmental_conditions,3100,karst7,chla,116.76,µg/L,3,high,
environmental_conditions,3101,karst8,chla,6.81,µg/L,3,high,
environmental_conditions,3102,karst9,chla,157.6,µg/L,3,high,
habitat_characteristics,3104,aqg,chla,271.0,µg/L,6,high,
habitat_characteristics,3105,aqp,chla,41.0,µg/L,6,high,
habitat_characteristics,3106,bag,chla,1479.0,µg/L,6,high,
habitat_characteristics,3107,bar,chla,143.0,µg/L,6,high,
habitat_characteristics,3108,cag,chla,1704.0,µg/L,6,high,
habitat_characteristics,3109,cal,chla,123.0,µg/L,6,high,
habitat_characteristics,3111,cap,chla,446.0,µg/L,6,high,
habitat_characteristics,3112,cor,chla,1137.0,µg/L,6,high,
environmental_conditions,3093,karst26,chla,7.78,µg/L,3,high,
habitat_characteristics,3113,duc,chla,55.0,µg/L,6,high,
environmental_conditions,3092,karst25,chla,98.27,µg/L,3,high,
environmental_conditions,3090,karst23,chla,9.34,µg/L,3,high,
dry_habitats_sustain,3073,torrellafuda,chla,1.2,µg/L,2,high,
dry_habitats_sustain,3074,verda d'algaiarens,chla,2.9,µg/L,2,high,
environmental_conditions,3075,karst1,chla,0.86,µg/L,3,high,
environmental_conditions,3076,karst10,chla,22.87,µg/L,3,high,
environmental_conditions,3077,karst11,chla,16.97,µg/L,3,high,
environmental_conditions,3078,karst12,chla,0.95,µg/L,3,high,
environmental_conditions,3079,karst13,chla,708.07,µg/L,3,high,
environmental_conditions,3080,karst14,chla,4.87,µg/L,3,high,
environmental_conditions,3081,karst15,chla,311.36,µg/L,3,high,
environmental_conditions,3082,karst16,chla,0.57,µg/L,3,high,
environmental_conditions,3083,karst17,chla,1.52,µg/L,3,high,
environmental_conditions,3084,karst18,chla,36.49,µg/L,3,high,
environmental_conditions,3085,karst19,chla,65.19,µg/L,3,high,
environmental_conditions,3086,karst2,chla,27.11,µg/L,3,high,
environmental_conditions,3087,karst20,chla,49.26,µg/L,3,high,
environmental_conditions,3088,karst21,chla,0.01,µg/L,3,high,
environmental_conditions,3089,karst22,chla,13.34,µg/L,3,high,
environmental_conditions,3091,karst24,chla,27.8,µg/L,3,high,
dry_habitats_sustain,3072,son morell,chla,0.5,µg/L,2,high,
habitat_characteristics,3114,fil,chla,15.0,µg/L,6,high,
habitat_characteristics,3116,fos,chla,30.0,µg/L,6,high,
classification_trees,64,vbk2,max_depth,1.4,m,5,high,
classification_trees,63,vbk1,max_depth,1.2,m,5,high,
impact_of_macrophytes,3141,rk15,chla,20.4,µg/L,5,high,
impact_of_macrophytes,3142,tenr,chla,3.1,µg/L,6,high,
impact_of_macrophytes,3144,vbk1,chla,2.1,µg/L,5,high,
impact_of_macrophytes,3145,vbk2,chla,6.6,µg/L,5,high,
classification_trees,60,trln,max_depth,0.8,m,5,high,
impact_of_macrophytes,3150,wtm1,chla,8.5,µg/L,5,high,
lake_metabolism,3151,agerso,chla,7.7,mg/m^3,4,high,
lake_metabolism,3152,agertoften,chla,23.9,mg/m^3,4,high,
lake_metabolism,3153,badstuedam,chla,7.6,mg/m^3,4,high,
lake_metabolism,3154,bollemose,chla,28.4,mg/m^3,4,high,
lake_metabolism,3155,favrholm,chla,27.6,mg/m^3,4,high,
lake_metabolism,3156,fonstrupdam,chla,8.3,mg/m^3,4,high,
lake_metabolism,3157,fugl so,chla,8.6,mg/m^3,4,high,
lake_metabolism,3158,funkedam,chla,6.1,mg/m^3,4,high,
lake_metabolism,3159,grib so,chla,34.9,mg/m^3,4,high,
classification_trees,65,vkn1,max_depth,1.2,m,5,high,
habitat_characteristics,3115,fon,chla,18.0,µg/L,6,high,
classification_trees,66,vkn2,max_depth,1.0,m,5,high,
impact_of_macrophytes,3135,hoef,chla,2.1,µg/L,5,high,
habitat_characteristics,3117,lag,chla,8.0,µg/L,6,high,
habitat_characteristics,3118,mau,chla,5.0,µg/L,6,high,
habitat_characteristics,3119,nur,chla,28.0,µg/L,6,high,
