PUBLICATION_DATE,UID,CLASS_FIELD_FWSST,DATE_COL,ECO_X_ST,NWCA_ECO4,SITE_ID,SITE_USE,STATE,VISIT_NO,AA_AREA,AA_CENTER,AA_LAT,AA_LAYOUT,AA_LON,AA_POINT,CLASS_1,CLASS_2,CLASS_3,DEPRESSION,DISTANCE_VAR,FLATS,FWS_ST,HGM_CLASS,LACUSTRINE,PHOTO,RIVERINE,SATELLITES_NUM,SLOPE,SYSTEM_1,SYSTEM_2,SYSTEM_3,TIDAL
7/28/2016,4473,E2EM,24-Sep-11,E2EM,CPL,NWCA11-2273,NWCA_PROBABILITY,NY,1,0.5,POINT_NOT_AACENTER,40.60638,STANDARD_CIRCULAR_SHIFTED,73.61667,YES,,,,,3,,E2EM,TIDAL,,Y,,9,,,,,NATURAL
7/28/2016,4474,PF,3-Aug-11,EMU-PH,EMU,NWCA11-2271,NWCA_PROBABILITY,NY,1,,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,,,PF,RIVERINE,,Y,HUMAN_ALTERED,,,,,,
7/28/2016,4475,E2EM,29-Sep-11,E2EM,CPL,NWCA11-2269,NWCA_REVISITS,NY,2,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,,,E2EM,TIDAL,,Y,,,,,,,NATURAL
7/28/2016,4476,PEM,5-Sep-11,W-PH,W,NWCA11-1092,NWCA_PROBABILITY,AZ,1,0.1,POINT_AACENTER,33.86268,STANDARD_CIRCULAR,109.2385,NO,,,,OPEN_HUMAN_IMPOUND,5,,PEM,DPRSS,,Y,,11,,,,,
7/28/2016,4477,PEM,21-Sep-11,W-PH,W,NWCA11-1092,NWCA_REVISITS,AZ,2,0.5,POINT_NOT_AACENTER,33.86268,STANDARD_CIRCULAR,109.23855,NO,,,,CLOSED_HUMAN_EXCIMP,3,,PEM,DPRSS,,Y,,10,,,,,
7/28/2016,4478,PEM,22-Sep-11,W-PH,W,NWCA11-1095,NWCA_REVISITS,AZ,2,0.4,,33.87471,POLYGON,109.24541,YES,,,,,3,,PEM,RIVERINE,,Y,UPPER_PERENNIAL,11,,,,,
7/28/2016,4479,PEM,8-Sep-11,W-PH,W,NWCA11-1095,NWCA_PROBABILITY,AZ,1,0.4,POINT_NOT_AACENTER,33.87472,POLYGON,109.24542,NO,,,,,3,,PEM,RIVERINE,,Y,UPPER_PERENNIAL,12,,,,,
7/28/2016,4480,PFO,24-Jul-11,EMU-PW,EMU,NWCA11-2754,NWCA_PROBABILITY,WI,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,,FLATS_ORGNC,PFO,FLATS,,,,,,,,,
7/28/2016,4481,PFO,22-Jun-11,EMU-PW,EMU,NWCA11-2752,NWCA_PROBABILITY,WI,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,,FLATS_ORGNC,PFO,FLATS,,,,,,,,,
7/28/2016,4482,PEM,28-Jun-11,EMU-PH,EMU,NWCA11-2749,NWCA_PROBABILITY,WI,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,,FLATS_MNERL,PEM,FLATS,,,,,,,,,
7/28/2016,4483,PEM,13-Jul-11,EMU-PH,EMU,NWCA11-2748,NWCA_PROBABILITY,WI,1,0.5,POINT_NOT_AACENTER,46.44574,WETLAND_BOUNDARY,92.10267,NO,,,,OPEN_BEAVER_IMPOUND,3,,PEM,DPRSS,,,,10,,,,,
7/28/2016,4484,PFO,27-Jun-11,EMU-PW,EMU,NWCA11-2747,NWCA_PROBABILITY,WI,1,0.5,POINT_NOT_AACENTER,45.061865,STANDARD_CIRCULAR,87.822533,NO,,,,,2,FLATS_ORGNC,PFO,FLATS,,,,9,,,,,
7/28/2016,4485,PEM,26-Jul-11,EMU-PH,EMU,NWCA11-2746,NWCA_PROBABILITY,WI,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,,FLATS_MNERL,PEM,FLATS,,,,,,,,,
7/28/2016,4486,PF,8-Jul-11,EMU-PH,EMU,NWCA11-2745,NWCA_PROBABILITY,WI,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,,FLATS_ORGNC,PF,FLATS,,,,,,,,,
7/28/2016,4487,PFO,20-Jun-11,EMU-PW,EMU,NWCA11-2744,NWCA_PROBABILITY,WI,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,NO,,,,,3,FLATS_ORGNC,PFO,FLATS,,,,7,,,,,
7/28/2016,4488,PFO,24-Jun-11,EMU-PW,EMU,NWCA11-2743,NWCA_PROBABILITY,WI,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,,FLATS_ORGNC,PFO,FLATS,,,,,,,,,
7/28/2016,4489,PFO,5-Jul-11,EMU-PW,EMU,NWCA11-2742,NWCA_PROBABILITY,WI,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,,FLATS_ORGNC,PFO,FLATS,,,,,,,,,
7/28/2016,4490,PFO,11-Jul-11,EMU-PW,EMU,NWCA11-2740,NWCA_PROBABILITY,WI,1,0.5,POINT_NOT_AACENTER,46.58814,WETLAND_BOUNDARY,92.21172,YES,,,,CLOSED,3,,PFO,DPRSS,,,,12,,,,,
7/28/2016,4491,PEM,20-Jul-11,IPL-PH,IPL,NWCA11-2737,NWCA_PROBABILITY,WI,1,0.5,POINT_NOT_AACENTER,89.272382,STANDARD_CIRCULAR_SHIFTED,43.178365,YES,,,,OPEN,3,,PEM,DPRSS,,,,,,,,,
7/28/2016,4492,PSS,25-Jul-11,EMU-PW,EMU,NWCA11-2736,NWCA_PROBABILITY,WI,1,0.5,POINT_NOT_AACENTER,46.218303,STANDARD_CIRCULAR_SHIFTED,92.124787,NO,,,,,3,FLATS_MNERL,PSS,FLATS,,,,7,,,,,
7/28/2016,4493,PFO,29-Jul-11,EMU-PW,EMU,NWCA11-2734,NWCA_REVISITS,WI,2,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,,FLATS_ORGNC,PFO,FLATS,,,,,,,,,
7/28/2016,4494,PFO,6-Jul-11,EMU-PW,EMU,NWCA11-2734,NWCA_PROBABILITY,WI,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,,FLATS_ORGNC,PFO,FLATS,,,,,,,,,
7/28/2016,4495,PFO,27-Jul-11,EMU-PW,EMU,NWCA11-2732,NWCA_REVISITS,WI,2,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,,FLATS_ORGNC,PFO,FLATS,,,,,,,,,
7/28/2016,4496,PFO,12-Jul-11,EMU-PW,EMU,NWCA11-2732,NWCA_PROBABILITY,WI,1,0.5,,,STANDARD_CIRCULAR,,YES,,,,,,FLATS_ORGNC,PFO,FLATS,,,,,,,,,
7/28/2016,4497,E2EM,15-Jun-11,E2EM,CPL,NWCA11-R024,NWCA_NOT_PROBABILITY,SC,1,,POINT_AACENTER,33.34816,STANDARD_CIRCULAR,79.18911,NO,,,,,3,,E2EM,TIDAL,,Y,,9,,,,,NATURAL
7/28/2016,4498,PUBPAB,8-Jun-11,CPL-PH,CPL,NWCA11-R030,NWCA_NOT_PROBABILITY,FL,1,,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,,FLATS_ORGNC,PUBPAB,FLATS,,Y,,,,,,,
7/28/2016,4500,PEM,13-Sep-11,EMU-PH,EMU,NWCA11-2181,NWCA_PROBABILITY,NH,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,CATTAIL MARSH,,,,4,,PEM,RIVERINE,,Y,UPPER_PERENNIAL,9,,NATURAL COMMUNITIES OF NH,,,
7/28/2016,4501,E2EM,3-Aug-11,E2EM,EMU,NWCA11-2179,NWCA_PROBABILITY,NH,1,0.5,POINT_AACENTER,43.05272,STANDARD_CIRCULAR,70.76528,NO,,,,,10,,E2EM,TIDAL,,,,11,,,,,NATURAL
7/28/2016,4502,E2SS,15-Oct-11,E2SS,CPL,NWCA11-3073,NWCA_PROBABILITY,FL,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,3,,E2SS,RIVERINE,,Y,TIDAL,9,,,,,
7/28/2016,4539,PSS,20-Sep-11,CPL-PW,CPL,NWCA11-2032,NWCA_PROBABILITY,NC,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,POCOSIN,,,,,FLATS_ORGNC,PSS,FLATS,,Y,,,,NC WETLAND ASSESSMENT,,,
7/28/2016,4541,E2EM,16-May-11,E2EM,CPL,NWCA11-2045,NWCA_PROBABILITY,NC,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,SALT BRACKISH MARSH,,,,,,E2EM,TIDAL,,Y,,,,NC WETLAND ASSESSMENT METHOD,,,NATURAL
7/28/2016,4543,E2EM,19-May-11,E2EM,CPL,NWCA11-2049,NWCA_PROBABILITY,NC,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,SALT BRACKISH MARSH,,,,,,E2EM,TIDAL,,Y,,,,NC WETLAND ASSESSMENT METHOD,,,NATURAL
7/28/2016,4545,PFO,29-Sep-11,IPL-PW,IPL,NWCA11-1542,NWCA_REVISITS,IN,2,0.5,POINT_AACENTER,41.175784,STANDARD_CIRCULAR_SHIFTED,85.036706,YES,,,,OPEN,6,,PFO,DPRSS,,,,4,,,,,
7/28/2016,4546,PFO,22-Jun-11,EMU-PW,EMU,NWCA11-2361,NWCA_PROBABILITY,PA,1,0.5,POINT_NOT_AACENTER,41.44652,STANDARD_CIRCULAR_SHIFTED,80.45388,YES,,,,CLOSED,,,PFO,DPRSS,,Y,,,,,,,
7/28/2016,4547,PFO,30-Aug-11,IPL-PW,IPL,NWCA11-3340,NWCA_PROBABILITY,IN,1,0.4,POINT_AACENTER,39.334568,POLYGON,87.242294,NO,,,,OPEN,3,,PFO,DPRSS,,,,6,,,,,
7/28/2016,4548,PEM,31-Aug-11,IPL-PH,IPL,NWCA11-3344,NWCA_PROBABILITY,IN,1,0.2,POINT_AACENTER,39.333405,POLYGON,87.246042,NO,,,,OPEN,6,,PEM,DPRSS,,,,6,,,,,
7/28/2016,4549,PEM,9-Sep-11,EMU-PH,EMU,NWCA11-2393,NWCA_PROBABILITY,RI,1,0.4,POINT_NOT_AACENTER,41.85756,WETLAND_BOUNDARY,71.56532,YES,,,,OPEN_HUMAN_IMPOUND,4,,PEM,DPRSS,,Y,,7,,,,,
7/28/2016,4550,PFO,10-Sep-11,EMU-PW,EMU,NWCA11-2381,NWCA_REVISITS,RI,2,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,,,PFO,RIVERINE,,Y,COMPLEX,,,,,,
7/28/2016,4551,E2EM,6-Sep-11,E2EM,EMU,NWCA11-2382,NWCA_REVISITS,RI,2,0.5,POINT_NOT_AACENTER,41.7095,STANDARD_CIRCULAR_SHIFTED,71.30455,YES,,,,,3,,E2EM,TIDAL,,Y,,10,,,,,HUMAN_ALTERED
7/28/2016,4552,PSS,26-Jul-11,EMU-PW,EMU,NWCA11-1543,NWCA_PROBABILITY,IN,1,0.5,POINT_AACENTER,41.708695,STANDARD_CIRCULAR,86.693937,NO,,,,OPEN,5,,PSS,DPRSS,,,,7,,,,,
7/28/2016,4681,PFO,18-Aug-11,IPL-PW,IPL,NWCA11-1542,NWCA_PROBABILITY,IN,1,0.5,POINT_AACENTER,41.175784,STANDARD_CIRCULAR_SHIFTED,85.036706,YES,,,,OPEN,6,,PFO,DPRSS,,,,4,,,,,
7/28/2016,4682,PEM,13-Jul-11,EMU-PH,EMU,NWCA11-1515,NWCA_PROBABILITY,IL,1,0.5,POINT_NOT_AACENTER,42.416163,STANDARD_CIRCULAR_SHIFTED,90.411155,NO,,,,,3,,PEM,RIVERINE,,Y,UPPER_PERENNIAL,5,,,,,
7/28/2016,4683,PEM,23-Sep-11,EMU-PH,EMU,NWCA11-1193,NWCA_PROBABILITY,CT,1,0.5,POINT_NOT_AACENTER,41.64205,STANDARD_CIRCULAR_SHIFTED,73.03207,YES,,,,OPEN,3,,PEM,DPRSS,,Y,,7,,,,,
7/28/2016,4684,PFO,11-Sep-11,EMU-PW,EMU,NWCA11-1190,NWCA_PROBABILITY,CT,1,,POINT_AACENTER,,POLYGON,,YES,,,,,,,PFO,DPRSS,,Y,,,,,,,
7/28/2016,4685,PSS,26-Sep-11,EMU-PW,EMU,NWCA11-1189,NWCA_PROBABILITY,CT,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,,,PSS,DPRSS,,Y,,,,,,,
7/28/2016,4686,E2SS,21-Sep-11,E2SS,EMU,NWCA11-1188,NWCA_PROBABILITY,CT,1,0.2,POINT_NOT_AACENTER,41.26593,POLYGON,72.70909,YES,,,,OPEN,3,,E2SS,DPRSS,,Y,,10,,,,,
7/28/2016,4687,E2EM,8-Sep-11,E2EM,EMU,NWCA11-1187,NWCA_PROBABILITY,CT,1,0.5,POINT_NOT_AACENTER,41.3334,STANDARD_CIRCULAR_SHIFTED,72.36366,YES,,,,OPEN,3,,E2EM,TIDAL,,Y,,9,,,,,NATURAL
7/28/2016,4688,PSS,13-Sep-11,EMU-PW,EMU,NWCA11-1186,NWCA_PROBABILITY,CT,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,,,PSS,DPRSS,,Y,,,,,,,
7/28/2016,4689,E2EM,7-Sep-11,E2EM,EMU,NWCA11-1184,NWCA_PROBABILITY,CT,1,0.5,POINT_NOT_AACENTER,41.26231,STANDARD_CIRCULAR_SHIFTED,72.72837,YES,,,,,3,,E2EM,TIDAL,,Y,,9,,,,,NATURAL
7/28/2016,4690,PFO,22-Sep-11,EMU-PW,EMU,NWCA11-1183,NWCA_PROBABILITY,CT,1,,POINT_NOT_AACENTER,41.64557,POLYGON,73.00333,NO,,,,OPEN,4,,PFO,DPRSS,,Y,,8,,,,,
7/28/2016,4691,E2EM,25-Sep-11,E2EM,EMU,NWCA11-1180,NWCA_REVISITS,CT,2,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,,,E2EM,TIDAL,,Y,,,,,,,NATURAL
7/28/2016,4692,PSS,24-Sep-11,EMU-PW,EMU,NWCA11-1179,NWCA_REVISITS,CT,2,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,OPEN,,,PSS,DPRSS,,Y,,,,,,,
7/28/2016,4693,PSS,12-Sep-11,EMU-PW,EMU,NWCA11-1179,NWCA_PROBABILITY,CT,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,OPEN,,,PSS,DPRSS,,Y,,,,,,,
7/28/2016,4694,PFO,17-Oct-11,CPL-PW,CPL,NWCA11-3063,NWCA_PROBABILITY,FL,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,3,,PFO,SLOPE,,Y,,11,TOPOGRAPHIC,,,,
7/28/2016,4695,PFO,6-Jul-11,W-PW,W,NWCA11-1501,NWCA_PROBABILITY,ID,1,0.5,POINT_AACENTER,44.87348,STANDARD_CIRCULAR,116.13754,YES,,,,,3,,PFO,RIVERINE,,Y,LOWER_PERENNIAL,8,,,,,
7/28/2016,4696,PFO,11-Aug-11,W-PW,W,NWCA11-1501,NWCA_REVISITS,ID,2,0.5,POINT_AACENTER,44.87349,STANDARD_CIRCULAR,116.13756,YES,,,,,5,,PFO,RIVERINE,,Y,UPPER_PERENNIAL,10,,,,,
7/28/2016,4697,PSS,25-Jul-11,W-PW,W,NWCA11-1489,NWCA_PROBABILITY,ID,1,0.5,POINT_NOT_AACENTER,44.39763,STANDARD_CIRCULAR_SHIFTED,115.61989,NO,,,,,5,,PSS,RIVERINE,,Y,UPPER_PERENNIAL,7,,,,,
7/28/2016,4698,PFO,19-Sep-11,W-PW,W,NWCA11-3310,NWCA_PROBABILITY,ID,1,0.1,POINT_NOT_AACENTER,44.38694,WETLAND_BOUNDARY,115.59222,YES,,,,,13,,PFO,SLOPE,,Y,,5,STRATOGRAPHIC,,,,
7/28/2016,4699,PFO,29-Aug-11,W-PW,W,NWCA11-3309,NWCA_PROBABILITY,ID,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,5,,PFO,RIVERINE,,Y,COMPLEX,8,,,,,
7/28/2016,4700,PFO,27-Jul-11,W-PW,W,NWCA11-3292,NWCA_PROBABILITY,ID,1,0.5,POINT_NOT_AACENTER,44.38346,STANDARD_CIRCULAR_SHIFTED,115.61944,NO,,,,,8,,PFO,RIVERINE,,Y,UPPER_PERENNIAL,4,,,,,
7/28/2016,4701,PFO,24-Aug-11,W-PW,W,NWCA11-3291,NWCA_PROBABILITY,ID,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,3,,PFO,SLOPE,,Y,,11,STRATOGRAPHIC,,,,
7/28/2016,4702,PFO,22-Aug-11,W-PW,W,NWCA11-1514,NWCA_PROBABILITY,ID,1,0.5,,44.73603,STANDARD_CIRCULAR_SHIFTED,115.44599,YES,,,,,3,,PFO,SLOPE,,Y,,9,STRATOGRAPHIC,,,,
7/28/2016,4703,PFO,23-Aug-11,W-PW,W,NWCA11-1504,NWCA_PROBABILITY,ID,1,0.5,POINT_NOT_AACENTER,44.72392,STANDARD_CIRCULAR_SHIFTED,115.43436,YES,,,,,6,,PFO,SLOPE,,Y,,8,STRATOGRAPHIC,,,,
7/28/2016,4704,PSS,25-Aug-11,W-PW,W,NWCA11-1489,NWCA_REVISITS,ID,2,0.5,POINT_NOT_AACENTER,44.39763,STANDARD_CIRCULAR_SHIFTED,115.61983,YES,,,,,3,,PSS,RIVERINE,,Y,LOWER_PERENNIAL,9,,,,,
7/28/2016,4705,PSS,26-Jul-11,W-PW,W,NWCA11-3303,NWCA_PROBABILITY,ID,1,0.5,POINT_AACENTER,44.39919,STANDARD_CIRCULAR,115.61912,YES,,,,,8,,PSS,RIVERINE,,Y,UPPER_PERENNIAL,4,,,,,
7/28/2016,4706,PSS,17-Jul-11,W-PW,W,NWCA11-3312,NWCA_PROBABILITY,ID,1,0.5,POINT_NOT_AACENTER,44.88506,STANDARD_CIRCULAR,116.12285,YES,,,,,3,,PSS,RIVERINE,,Y,HUMAN_ALTERED,10,,,,,
7/28/2016,4707,PFO,7-Jul-11,W-PW,W,NWCA11-3300,NWCA_PROBABILITY,ID,1,0.5,POINT_NOT_AACENTER,44.87389,STANDARD_CIRCULAR_SHIFTED,116.13759,YES,,,,,4,,PFO,RIVERINE,,Y,LOWER_PERENNIAL,8,,,,,
7/28/2016,4714,PFO,9-Aug-11,W-PW,W,NWCA11-3297,NWCA_PROBABILITY,ID,1,0.32,POINT_NOT_AACENTER,46.4684,WETLAND_BOUNDARY,115.57914,YES,,,,,5,,PFO,RIVERINE,,Y,UPPER_PERENNIAL,9,,,,,
7/28/2016,4715,PSS,12-Jul-11,W-PW,W,NWCA11-1511,NWCA_PROBABILITY,ID,1,0.5,POINT_AACENTER,48.98099,STANDARD_CIRCULAR,116.19479,YES,,,,,4,,PSS,RIVERINE,,Y,UPPER_PERENNIAL,8,,,,,
7/28/2016,4716,PEM,8-Sep-11,IPL-PH,IPL,NWCA11-3322,NWCA_PROBABILITY,IL,1,0.5,POINT_AACENTER,42.458524,STANDARD_CIRCULAR,88.071251,YES,,,,,6,,PEM,FRINGE,NATURAL,,,7,,,,,
7/28/2016,4717,PEM,19-Sep-11,IPL-PH,IPL,NWCA11-3315,NWCA_PROBABILITY,IL,1,0.1,POINT_AACENTER,41.276889,POLYGON,87.866771,YES,,,,,6,,PEM,RIVERINE,,,UPPER_PERENNIAL,7,,,,,
7/28/2016,4718,PFO,21-Sep-11,IPL-PW,IPL,NWCA11-1559,NWCA_PROBABILITY,IN,1,0.5,POINT_AACENTER,40.987146,STANDARD_CIRCULAR,87.508077,YES,,,,OPEN,6,,PFO,DPRSS,,Y,,6,,,,,
7/28/2016,4719,PFO,20-Sep-11,IPL-PW,IPL,NWCA11-1552,NWCA_PROBABILITY,IN,1,0.5,POINT_AACENTER,40.983662,STANDARD_CIRCULAR,87.510193,YES,,,,,6,,PFO,FRINGE,NATURAL,,,5,,,,,
7/28/2016,4720,PFO,16-Aug-11,EMU-PW,EMU,NWCA11-1547,NWCA_PROBABILITY,IN,1,0.2,POINT_AACENTER,41.60899,POLYGON,86.276663,NO,,,,OPEN,6,,PFO,DPRSS,,Y,,5,,,,,
7/28/2016,4721,PFO,27-Sep-11,IPL-PW,IPL,NWCA11-1546,NWCA_PROBABILITY,IN,1,0.5,POINT_NOT_AACENTER,40.893887,STANDARD_CIRCULAR,85.904357,NO,,,,,6,,PFO,RIVERINE,,,UPPER_PERENNIAL,5,,,,,
7/28/2016,4722,PEM,28-Jul-11,EMU-PH,EMU,NWCA11-1539,NWCA_PROBABILITY,IN,1,,POINT_AACENTER,41.690073,STANDARD_CIRCULAR_SHIFTED,86.717439,NO,,,,OPEN,4,,PEM,DPRSS,,,,9,,SEDGE MEADOW,,,
7/28/2016,4723,PEM,22-Sep-11,EMU-PH,EMU,NWCA11-1539,NWCA_REVISITS,IN,2,,POINT_AACENTER,41.690073,STANDARD_CIRCULAR_SHIFTED,86.717439,NO,,,,,,,PEM,DPRSS,,,,,,SEDGE MEADOW,,,
7/28/2016,4724,PEM,7-Sep-11,EMU-PH,EMU,NWCA11-1515,NWCA_REVISITS,IL,2,0.5,POINT_AACENTER,42.416163,STANDARD_CIRCULAR,90.411155,NO,,,,,6,,PEM,RIVERINE,,Y,UPPER_PERENNIAL,6,,,,,
7/28/2016,4725,PEM,9-Sep-11,W-PH,W,NWCA11-ID-0001,NWCA_NOT_PROBABILITY,ID,1,0.5,POINT_AACENTER,43.12237,STANDARD_CIRCULAR_SHIFTED,111.65538,YES,,,,OPEN,3,,PEM,DPRSS,,Y,,9,,,,,
7/28/2016,4726,PFO,29-Jun-11,W-PW,W,NWCA11-ID-0012,NWCA_NOT_PROBABILITY,ID,1,0.4,POINT_NOT_AACENTER,43.69441,WETLAND_BOUNDARY,116.60544,NO,,,,,4,,PFO,RIVERINE,,Y,HUMAN_ALTERED,8,,,,,
7/28/2016,4739,E2EM,4-Sep-11,E2EM,CPL,NWCA11-R080,NWCA_NOT_PROBABILITY,TX,1,,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,3,,E2EM,TIDAL,,,,10,,,,,NATURAL
7/28/2016,4740,PFO,11-Sep-11,CPL-PW,CPL,NWCA11-R079,NWCA_NOT_PROBABILITY,LA,1,,POINT_AACENTER,,STANDARD_CIRCULAR,,NO,,,,,7,,PFO,FRINGE,NATURAL,,,10,,,,,
7/28/2016,4741,PFO,25-Sep-11,CPL-PW,CPL,NWCA11-R072,NWCA_NOT_PROBABILITY,AL,1,,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,,FLATS_MNERL,PFO,FLATS,,,,,,,,,
7/28/2016,4742,PSS,21-Aug-11,CPL-PW,CPL,NWCA11-R036,NWCA_NOT_PROBABILITY,AR,1,,POINT_AACENTER,,STANDARD_CIRCULAR,,NO,,,,,5,,PSS,RIVERINE,,,TIDAL,9,,,,,
7/28/2016,4743,PFO,15-Sep-11,IPL-PW,IPL,NWCA11-3317,NWCA_PROBABILITY,IL,1,0.5,POINT_AACENTER,37.939796,STANDARD_CIRCULAR,89.816004,YES,,,,,6,,PFO,RIVERINE,,,UPPER_PERENNIAL,4,,,,,
7/28/2016,4744,PEM,14-Jul-11,IPL-PH,IPL,NWCA11-2332,NWCA_PROBABILITY,OK,1,0.5,POINT_NOT_AACENTER,36.52377,STANDARD_CIRCULAR,99.78737,NO,,,,OPEN,5,,PEM,DPRSS,,Y,,8,,,,,
7/28/2016,4745,PEM,27-Jul-11,IPL-PH,IPL,NWCA11-2331,NWCA_PROBABILITY,OK,1,0.1,POINT_NOT_AACENTER,36.78817,WETLAND_BOUNDARY,97.78242,YES,,,,CLOSED_HUMAN_EXC,3,,PEM,DPRSS,,Y,,11,,,,,
7/28/2016,4746,PEM,17-Aug-11,IPL-PH,IPL,NWCA11-2327,NWCA_PROBABILITY,OK,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,CLOSED,3,,PEM,DPRSS,,Y,,11,,,,,
7/28/2016,4747,PEM,21-Jul-11,EMU-PH,EMU,NWCA11-2325,NWCA_PROBABILITY,OK,1,0.1,POINT_NOT_AACENTER,34.22493,WETLAND_BOUNDARY,95.12783,NO,,,,CLOSED,5,,PEM,DPRSS,,Y,,10,,,,,
7/28/2016,4748,PEM,30-Jun-11,IPL-PH,IPL,NWCA11-2324,NWCA_PROBABILITY,OK,1,0.2,POINT_NOT_AACENTER,35.56744,WETLAND_BOUNDARY,97.65198,NO,,,,OPEN_HUMAN_EXC,4,,PEM,DPRSS,,Y,,9,,,,,
7/28/2016,4749,PEM,20-Jul-11,EMU-PH,EMU,NWCA11-2321,NWCA_PROBABILITY,OK,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,CLOSED_HUMAN_IMPOUND,5,,PEM,DPRSS,,Y,,11,,,,,
7/28/2016,4750,PEM,28-Jul-11,IPL-PH,IPL,NWCA11-2319,NWCA_PROBABILITY,OK,1,0.5,POINT_NOT_AACENTER,36.94177,POLYGON,96.18705,YES,,,,OPEN,3,,PEM,DPRSS,,Y,,8,,,,,
7/28/2016,4751,PEM,16-Aug-11,IPL-PH,IPL,NWCA11-2315,NWCA_REVISITS,OK,2,0.3,POINT_NOT_AACENTER,36.91209,WETLAND_BOUNDARY,99.98376,YES,,,,CLOSED,3,,PEM,DPRSS,,Y,,10,,,,,
7/28/2016,4752,PEM,13-Jul-11,IPL-PH,IPL,NWCA11-2315,NWCA_PROBABILITY,OK,1,0.3,POINT_NOT_AACENTER,36.91209,WETLAND_BOUNDARY,99.98376,YES,,,,CLOSED,4,,PEM,DPRSS,,Y,,10,,,,,
7/28/2016,4753,PEM,4-Aug-11,IPL-PH,IPL,NWCA11-2139,NWCA_REVISITS,NE,2,0.5,POINT_NOT_AACENTER,40.467263,POLYGON,98.634759,YES,,,,CLOSED_HUMAN_EXC,3,,PEM,DPRSS,,Y,,9,,,,,
7/28/2016,4754,E2EM,10-Sep-11,E2EM,CPL,NWCA11-1709,NWCA_PROBABILITY,LA,1,,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,,,E2EM,TIDAL,,,,,,,,,
7/28/2016,4755,PFO,18-Sep-11,CPL-PW,CPL,NWCA11-1708,NWCA_PROBABILITY,LA,1,,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,,FLATS_MNERL,PFO,FLATS,,,,,,,,,
7/28/2016,4756,E2EM,24-Sep-11,E2EM,CPL,NWCA11-1707,NWCA_PROBABILITY,LA,1,,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,,,E2EM,TIDAL,,,,,,,,,NATURAL
7/28/2016,4757,E2EM,10-Sep-11,E2EM,CPL,NWCA11-1658,NWCA_PROBABILITY,LA,1,,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,,,E2EM,TIDAL,,,,,,,,,NATURAL
7/28/2016,4758,PFO,17-Aug-11,EMU-PW,EMU,NWCA11-1554,NWCA_PROBABILITY,IN,1,0.1,POINT_AACENTER,41.534866,POLYGON,85.009136,NO,,,,OPEN,6,,PFO,DPRSS,,Y,,5,,,,,
7/28/2016,4759,PEM,13-Sep-11,CPL-PH,CPL,NWCA11-1533,NWCA_PROBABILITY,IL,1,0.5,POINT_AACENTER,37.031193,STANDARD_CIRCULAR,89.1973,YES,,,,,6,,PEM,RIVERINE,,,LOWER_PERENNIAL,5,,,,,
